Student_id,Height
183,66.40224967
184,66.59215711
185,71.93588658
186,68.28704173
187,69.9554512
188,71.85112915
189,65.75549864
190,67.03185208
191,76.70983486
192,72.57112137
193,69.7288049
194,72.799224
195,72.53935407
196,72.29474338
197,67.25332482
198,75.94446038
199,66.31623192
200,71.15605349
201,71.19220229
202,72.19751201
203,75.14082143
204,64.41152936
205,64.73442436
206,63.41458714
207,67.84866523
208,65.93178483
209,70.96655044
210,67.58074728
211,68.58927044
212,70.32475344
213,72.39448041
214,70.82085671
215,65.90330126
216,74.79537502
217,67.68091903
218,67.15596277
219,71.77484122
220,64.66523194
221,68.12276836
222,66.78692724
223,66.80584984
224,67.8860138
225,69.17357692
226,70.22492333
227,64.85579918
228,67.82109327
229,63.44024747
230,71.84843485
231,66.72807365
232,71.96830565
233,76.02134748
234,71.47610128
235,67.36980864
236,70.55524376
237,69.86710128
238,67.94757004
239,74.10455886
240,69.1678363
241,66.55722857
242,66.70160499
243,67.24606495
244,69.05138548
245,70.67274718
246,65.49899512
247,65.18722085
248,67.56814301
249,73.81538569
250,71.60656421
251,67.72474924
252,68.23113195
253,65.92942171
254,71.54849571
255,69.16438112
256,68.59765932
257,71.05751089
258,63.64405958
259,71.1824554
260,66.12867317
261,65.05737312
262,68.09137436
263,70.9931439
264,74.22117488
265,69.32711818
266,64.93134219
267,68.34684231
268,70.92912508
269,61.4778092
270,68.49081272
271,72.04988987
272,72.52166703
273,71.23391139
274,72.25911519
275,67.5650399
276,72.26760699
277,62.600248
278,66.23643729
279,69.65043741
280,69.28592141
281,70.72527874
282,68.82861496
283,66.01442823
284,66.41488206
285,66.61562439
286,68.03482178
287,70.50239804
288,69.15772949
289,70.79502261
290,65.19437712
291,74.78571432
292,71.06690628
293,69.33419779
294,69.89920395
295,64.42519379
296,67.8521307
297,67.54906949
298,74.76744684
299,71.41894599
300,67.12034439
301,69.85958791
302,68.43081339
303,67.93348261
304,68.49534316
305,65.24414341
306,70.18535205
307,71.10413316
308,68.44757854
309,65.42057682
310,67.70078811
311,74.22306306
312,71.16724587
313,67.23077189
314,67.88055919
315,67.37637547
316,68.76124693
317,71.7052725
318,69.38099479
319,73.71652763
320,69.45337621
321,70.78628981
322,71.76846374
323,69.34345396
324,65.28602551
325,70.92184441
326,68.59666269
327,68.60379643
328,69.47874412
329,65.93089621
330,68.5233453
331,73.92912413
332,71.19793782
333,66.55658687
334,71.74227623
335,69.74482933
336,66.75065413
337,69.69242226
338,70.40351683
339,69.01973611
340,64.73228716
341,70.99807444
342,64.45981425
343,69.74952258
344,71.52684881
345,68.32791586
346,70.76472016
347,71.41904963
348,69.39047409
349,72.00173222
350,69.19147497
351,66.16636328
352,67.272143
353,70.9158354
354,69.11988779
355,67.40902587
356,72.93864904
357,70.4909287
358,69.00825946
359,66.76210992
360,69.12066373
361,73.12626719
362,67.4868239
363,64.95507833
364,67.78248907
365,67.6623988
366,66.47639701
367,72.9870702
368,69.56323228
369,71.00356014
370,69.91563736
371,71.69714179
372,67.64994086
373,68.29555456
374,68.68725567
375,68.91577165
376,68.96087967
377,67.2472352
378,68.91586364
379,65.8385445
380,64.67107555
381,66.29589772
382,67.09758575
383,66.99828973
384,70.9619709
385,68.4208722
386,67.65252759
387,75.62019316
388,70.54924202
389,68.89083891
390,68.28453192
391,64.99507826
392,65.57577154
393,69.30608824
394,65.70471542
395,67.80399101
396,69.21614731
397,68.01500601
398,61.92694894
399,67.26636272
400,67.67682185
401,69.97090362
402,65.31346154
403,71.90600544
404,66.23390404
405,65.81494282
406,72.84494786
407,70.94944345
408,71.34380763
409,71.05566416
410,61.92554729
411,68.76245756
412,67.58394143
413,67.36169467
414,65.87915656
415,68.69476215
416,69.53486155
417,66.63469083
418,69.80990157
419,68.67987369
420,71.61517875
421,69.68979533
422,70.90108637
423,68.00581399
424,70.61574398
425,71.57119416
426,73.01286326
427,60.74811787
428,69.08211963
429,69.33873763
430,67.75713771
431,76.02708186
432,72.22761616
433,68.92104135
434,65.33492768
435,65.93240345
436,70.46668931
437,73.18104362
438,68.55087969
439,68.52940825
440,63.59645542
441,67.14424123
442,70.81637062
443,73.53028481
444,66.14106892
445,67.90684975
446,71.43337582
447,67.1126798
448,73.28391797
449,63.67258315
450,69.2253203
451,69.67012402
452,70.48544817
453,69.00467787
454,68.45789401
455,66.02473378
456,69.31816913
457,69.07774056
458,73.56227037
459,66.08768889
460,73.52598433
461,69.67906022
462,66.67678112
463,72.96166547
464,68.24687214
465,71.95662589
466,71.05863335
467,66.97694995
468,68.47800208
469,71.28444139
470,64.98045629
471,66.76188387
472,68.76616172
473,68.99254357
474,71.2951946
475,69.0494784
476,66.54148202
477,68.51552345
478,67.45971531
479,71.35738241
480,68.59040604
481,69.73608671
482,69.83385707
483,72.41058576
484,65.43459687
485,66.26765677
486,69.97430087
487,71.20919422
488,69.93740019
489,71.38602219
490,64.58878167
491,68.79298442
492,68.44574673
493,69.20157812
494,69.42601731
495,69.6062252
496,72.88170697
497,62.17833122
498,68.87470662
499,71.08008356
500,72.18253412
501,72.06275498
502,67.38005789
503,67.93463453
504,70.80193026
505,65.54912127
506,70.19122448
507,71.77899537
508,68.13028842
509,68.35948256
510,66.09035701
511,71.58012314
512,73.53666772
513,71.11553184
514,70.79430255
515,71.72906048
516,63.19653037
517,68.10111341
518,65.85609973
519,68.3464565
520,69.56022893
521,68.72830407
522,70.15827765
523,68.92333665
524,64.3001742
525,70.45563306
526,68.62406319
527,69.66475174
528,69.05888454
529,67.22698623
530,66.11579969
531,68.61738735
532,69.24901281
533,69.64190618
534,72.79702836
535,75.04399507
536,70.97268413
537,74.38801243
538,64.36216387
539,71.32700107
540,67.17202444
541,74.40167189
542,63.86792096
543,68.88599177
544,72.13199022
545,68.40372617
546,65.09265639
547,69.22967912
548,71.94778826
549,67.46299066
550,69.31290864
551,63.73104817
552,60.6798174
553,70.66332308
554,67.59403113
555,74.64950788
556,70.46707885
557,71.94401052
558,74.02575081
559,70.78222816
560,64.72725696
561,68.38302408
562,71.4692208
563,66.94445374
564,70.796979
565,65.29243478
566,61.75400983
567,62.48067131
568,67.80567987
569,69.52599428
570,72.50075663
571,70.48529474
572,66.68973599
573,71.29191758
574,71.7967672
575,73.05634425
576,68.85335437
577,66.04544386
578,73.98590142
579,69.25161788
580,69.34065722
581,70.97626497
582,63.56127763
583,69.77015095
584,65.18847756
585,69.97894082
586,69.75059715
587,71.17143115
588,70.57200178
589,65.65108952
590,67.13841414
591,65.91808694
592,73.78663644
593,67.73725134
594,65.54407625
595,71.21391257
596,65.59235403
597,65.66755448
598,61.97273588
599,73.89993869
600,72.34218364
601,70.31169434
602,67.11556435
603,65.93248176
604,67.22774502
605,70.11434363
606,74.84149972
607,64.52730263
608,70.05125469
609,71.83316878
610,72.83673969
611,73.30186575
612,66.39319245
613,66.51516196
614,69.27281261
615,68.23195393
616,70.41386903
617,69.72688521
618,65.51073389
619,69.13726936
620,73.6661888
621,65.89275253
622,68.35442896
623,70.42473053
624,72.08020115
625,71.71112479
626,65.72916187
627,63.8983382
628,70.31600971
629,65.78872979
630,69.82746419
631,68.33115009
632,67.74158927
633,75.03388944
634,73.40405852
635,69.55476188
636,64.53903978
637,67.54676147
638,73.09647798
639,66.55398107
640,73.99160419
641,70.86268806
642,71.5687337
643,65.83839113
644,70.27553366
645,61.773522
646,74.82494531
647,71.60514585
648,67.26010358
649,70.92419443
650,75.05966865
651,73.10087624
652,70.66199203
653,67.14466735
654,67.12315343
655,69.52494396
656,65.22469166
657,68.41046282
658,68.7634637
659,67.93686881
660,69.23782869
661,68.46572392
662,65.6942936
663,69.43099805
664,66.13539142
665,70.87704813
666,65.973065
667,64.93911542
668,68.36860332
669,69.52555131
670,66.45560214
671,69.47458176
672,68.7300987
673,73.78127448
674,76.50188334
675,71.22570192
676,64.50621045
677,66.50381494
678,69.21041304
679,63.54636972
680,69.73112843
681,68.60820846
682,71.46413025
683,69.509488
684,73.75963574
685,68.27778676
686,72.45463342
687,70.76919327
688,70.45214074
689,68.90409885
690,69.23842719
691,67.27784728
692,71.46376469
693,68.84063351
694,71.40596471
695,70.14487407
696,70.67969103
697,68.54111605
698,71.43472691
699,65.22082048
700,70.77315142
701,69.76009479
702,63.96253068
703,70.30416327
704,70.31684922
705,67.40540788
706,67.12150305
707,68.37757989
708,69.57823897
709,62.53225328
710,69.33682153
711,66.78746728
712,75.39129223
713,70.21362908
714,71.10356362
715,69.79388789
716,66.47184446
717,70.71371409
718,63.61871729
719,70.54927972
720,67.40282109
721,71.4351749
722,68.59340514
723,71.45232654
724,70.69878995
725,71.39146448
726,70.48564317
727,74.40818786
728,63.40042323
729,68.39971912
730,67.42985418
731,70.81199997
732,67.11027101
733,67.7282199
734,68.55083219
735,68.61948497
736,70.60576101
737,67.08678122
738,65.31170819
739,69.92414675
740,68.36463488
741,70.86980492
742,76.01230001
743,67.96596781
744,69.76508744
745,69.56867239
746,71.56001874
747,70.95804927
748,65.44092231
749,70.97612452
750,67.99285124
751,70.51851509
752,69.10919144
753,71.6055731
754,69.88955858
755,66.45689878
756,70.29135418
757,62.6199652
758,66.62168183
759,65.35028818
760,71.60673989
761,69.41291443
762,69.89381359
763,65.66595856
764,64.40827325
765,68.62688583
766,69.60028264
767,67.45323124
768,68.1699946
769,69.55361404
770,65.74729799
771,73.12239315
772,66.620926
773,69.14590899
774,65.96579505
775,67.20326642
776,65.45395717
777,73.03009203
778,68.3172449
779,66.33428146
780,72.36198348
781,67.71742749
782,70.4775913
783,71.16299165
784,69.35477956
785,70.09723765
786,69.2972917
787,63.30996928
788,67.88722989
789,73.2029699
790,73.1411551
791,70.89598255
792,72.14269267
793,72.13277787
794,71.20661874
795,66.25215051
796,72.34158877
797,68.06892211
798,71.39730891
799,65.72603205
800,67.11044742
801,72.21503491
802,63.00978308
803,69.56915521
804,70.40400168
805,68.0302156
806,69.77791032
807,62.07863519
808,65.83441968
809,70.78093604
810,69.57143021
811,67.32706481
812,67.81460188
813,66.68224277
814,69.63970875
815,64.7742374
816,73.96294107
817,67.93338384
818,66.77003947
819,68.93635758
820,76.43455871
821,68.99614537
822,73.50183962
823,69.6031034
824,72.06737999
825,70.48922454
826,67.03485056
827,66.1841085
828,68.6942095
829,66.65323374
830,69.83865708
831,66.24506481
832,72.81103161
833,64.47474696
834,69.75447933
835,70.66144439
836,72.47061849
837,68.17153285
838,72.98717143
839,70.53356477
840,70.04695307
841,69.01606716
842,73.54916227
843,68.11809783
844,68.28763703
845,71.52704769
846,73.39654293
847,69.84456408
848,70.15196588
849,66.29972587
850,76.49293396
851,71.0323852
852,66.63104094
853,66.07553682
854,70.61316241
855,65.20348068
856,66.86186129
857,73.7579983
858,69.89808607
859,69.52731972
860,66.74447747
861,69.07449203
862,68.56175073
863,70.32255001
864,71.94912042
865,70.91655179
866,70.37112335
867,67.79647715
868,68.69999563
869,69.1146318
870,67.69710365
871,71.28033023
872,71.42757519
873,71.04335632
874,64.72625594
875,67.14815944
876,72.29169703
877,70.24286617
878,64.45785785
879,74.46498854
880,65.29891515
881,72.74952611
882,65.71817875
883,68.89009494
884,73.03840861
885,69.86074638
886,69.86119695
887,71.76556166
888,66.82084589
889,67.78769383
890,69.25071385
891,68.92967211
892,68.99710986
893,66.37399493
894,66.37651933
895,69.05456976
896,65.6674754
897,62.75287752
898,66.57798671
899,67.27217066
900,69.83655165
901,74.21643094
902,71.23052856
903,70.76286513
904,67.87895388
905,67.11452669
906,66.53981222
907,67.09121866
908,68.89341765
909,71.88269674
910,70.53187611
911,69.2081082
912,66.85473775
913,77.16080089
914,68.19853732
915,66.79579309
916,74.07020621
917,69.69174305
918,70.48275741
919,66.20296361
920,71.85788791
921,65.97520718
922,72.67696109
923,69.81202171
924,69.04314598
925,63.85067839
926,64.90978524
927,65.04544401
928,68.87439619
929,69.9822195
930,62.70930371
931,66.92343676
932,67.26904397
933,72.12252553
934,69.61140326
935,65.18470087
936,74.08027495
937,61.12182863
938,68.32145287
939,63.9529284
940,68.58137352
941,64.92590896
942,69.65975352
943,71.12075332
944,62.80419071
945,70.81126171
946,69.54951057
947,67.0323462
948,67.39683425
949,69.37184333
950,74.54513694
951,66.55652499
952,67.25995282
953,66.00196773
954,67.28350742
955,67.92463364
956,66.05763381
957,65.84458046
958,69.03106285
959,70.32711641
960,66.53430651
961,71.4716749
962,70.04693077
963,68.60571056
964,68.98238073
965,73.7888849
966,69.07281082
967,73.18794911
968,68.67738441
969,64.92233626
970,66.11122914
971,67.74898985
972,71.81390356
973,69.19544122
974,67.40717166
975,69.87663341
976,64.36667672
977,67.49285386
978,73.12243321
979,67.65294548
980,68.53790185
981,70.72475802
982,68.23015031
983,67.69712341
984,73.71674275
985,68.85845722
986,66.47376597
987,69.97228132
988,67.55618322
989,74.27201865
990,72.09385998
991,69.56977967
992,71.61408945
993,67.13854961
994,68.41565126
995,78.09586747
996,68.6426276
997,70.02684189
998,74.32567701
999,72.23163624
1000,67.6666641
1001,66.42418713
1002,65.07111347
1003,69.1569821
1004,67.8053119
1005,68.23874539
1006,72.54885198
1007,74.05642685
1008,73.23678822
1009,72.83768488
1010,68.2698199
1011,70.07181913
1012,71.73869477
1013,68.6739597
1014,70.18213939
1015,66.9466142
1016,67.67598854
1017,67.90357319
1018,67.19943211
1019,66.99786196
1020,66.0297085
1021,67.8142859
1022,71.44765151
1023,70.07932331
1024,73.72161324
1025,66.38800664
1026,68.19608778
1027,68.27535973
1028,65.93964742
1029,66.87187788
1030,66.19800895
1031,73.30301022
1032,69.28503609
1033,71.76976166
1034,63.63948265
1035,72.16154497
1036,72.00328044
1037,68.16583681
1038,69.0848968
1039,67.18845052
1040,63.61501878
1041,71.72061161
1042,70.47512584
1043,72.86758744
1044,68.16284382
1045,69.6791497
1046,63.00004749
1047,71.75812504
1048,71.62967826
1049,71.06410538
1050,70.11514441
1051,70.44887435
1052,68.54146741
1053,71.33392078
1054,67.18093863
1055,73.10634428
1056,70.88748661
1057,71.91022602
1058,73.56929781
1059,69.80157523
1060,70.62786979
1061,66.31457674
1062,70.26935973
1063,70.97870259
1064,70.31506637
1065,71.51370053
1066,70.99854621
1067,66.69530922
1068,72.65899957
1069,66.51004277
1070,66.57823462
1071,66.72468017
1072,69.29554648
1073,68.32298231
1074,65.79795305
1075,70.12376143
1076,69.06408861
1077,70.90773669
1078,66.75412981
1079,68.58935913
1080,70.97378777
1081,63.17859731
1082,69.90321098
1083,67.73372088
1084,71.09295626
1085,70.12179615
1086,65.78802419
1087,71.50724241
1088,71.71549797
1089,71.45441131
1090,69.38563588
1091,70.15126491
1092,72.10911232
1093,71.62028583
1094,69.20709959
1095,71.10562694
1096,67.06830402
1097,75.99995705
1098,67.9863736
1099,69.38134598
1100,71.42394644
1101,70.47139727
1102,71.85984886
1103,72.71616603
1104,72.92136714
1105,71.76174731
1106,74.66919682
1107,67.32371432
1108,70.55500396
1109,65.18093656
1110,69.73101343
1111,71.75142255
1112,68.97041418
1113,65.04122113
1114,70.02080933
1115,71.03482922
1116,72.87153874
1117,71.92022184
1118,73.96772269
1119,65.66451791
1120,70.85793198
1121,68.15658922
1122,67.17791659
1123,70.85695017
1124,63.81097455
1125,66.94959112
1126,70.2806923
1127,70.32349325
1128,70.56606384
1129,69.29416757
1130,74.3892257
1131,66.89231469
1132,73.62154397
1133,69.09056319
1134,67.54202278
1135,62.92194889
1136,68.85015225
1137,69.61178285
1138,69.51565854
1139,69.10691697
1140,66.82276322
1141,71.11214408
1142,67.76171315
1143,66.5607406
1144,67.10251954
1145,69.58211124
1146,72.28040043
1147,69.20766611
1148,69.02647455
1149,65.43505946
1150,68.46557156
1151,71.96301518
1152,73.75955023
1153,70.53251302
1154,69.01333502
1155,73.61198537
1156,68.49107214
1157,64.09161305
1158,67.97215983
1159,70.83455355
1160,71.64757981
1161,67.31149854
1162,68.24300184
1163,65.47722474
1164,70.71103014
1165,67.17611536
1166,67.74920685
1167,68.45490383
1168,72.3003079
1169,65.40287453
1170,65.64258414
1171,69.44242118
1172,67.99840926
1173,71.69276566
1174,73.60300661
1175,67.27719753
1176,72.12491003
1177,68.61581202
1178,65.22709704
1179,66.32751733
1180,70.07731509
1181,66.63826918
1182,72.97226337
1183,74.75875244
1184,65.84806108
1185,66.60128332
1186,68.23795419
1187,69.64146477
1188,65.25247915
1189,66.58199851
1190,68.2566446
1191,69.00738999
1192,70.06468847
1193,71.08480384
1194,71.10424776
1195,68.54104219
1196,69.02051305
1197,66.88781934
1198,68.88636675
1199,68.37084286
1200,66.20961729
1201,64.68669106
1202,67.99211379
1203,64.73708904
1204,70.08043998
1205,66.46704142
1206,72.17407836
1207,64.58725609
1208,74.40120951
1209,71.28884387
1210,65.37932474
1211,68.06637804
1212,64.69929448
1213,69.59482623
1214,72.42580597
1215,66.72991606
1216,68.6712874
1217,69.56129654
1218,72.77187483
1219,69.47560828
1220,69.41991234
1221,65.80606287
1222,71.68034778
1223,66.35174153
1224,66.46802469
1225,70.47650533
1226,68.10362648
1227,65.83165439
1228,69.19529846
1229,72.88109185
1230,67.7782298
1231,70.02604895
1232,71.35078258
1233,71.46570236
1234,69.21201113
1235,68.03473112
1236,71.9674817
1237,71.33782073
1238,72.39432346
1239,60.36331156
1240,70.46445649
1241,71.71367459
1242,70.54264101
1243,73.12200631
1244,62.06383584
1245,69.08057727
1246,71.51072979
1247,70.58468352
1248,65.0310335
1249,67.91927928
1250,68.89087213
1251,70.70807508
1252,64.57731204
1253,70.96598572
1254,68.79538275
1255,65.41328069
1256,65.20653293
1257,69.93271019
1258,66.90121174
1259,67.25589414
1260,68.50610095
1261,67.75736067
1262,66.38977872
1263,70.2091372
1264,68.70169698
1265,70.77216453
1266,74.95506499
1267,66.35813705
1268,66.07669579
1269,66.83885298
1270,72.16575666
1271,68.25635599
1272,69.44571478
1273,70.43475028
1274,72.39065722
1275,69.22708106
1276,67.10453999
1277,70.3439986
1278,72.38530097
1279,70.58261033
1280,67.40319666
1281,73.4387723
1282,67.2019629
1283,74.02986882
1284,68.9027232
1285,63.87497175
1286,68.07384912
1287,67.77716819
1288,69.51843618
1289,68.40086738
1290,68.88371651
1291,69.76784563
1292,65.71624998
1293,66.22747932
1294,62.77304147
1295,67.12928651
1296,69.89595731
1297,67.68753064
1298,69.60482757
1299,69.70225751
1300,67.43522768
1301,68.14307845
1302,70.49052137
1303,70.98407107
1304,71.24291865
1305,68.48572454
1306,69.2854625
1307,64.60104553
1308,68.7011438
1309,68.29264664
1310,65.71360843
1311,67.84774906
1312,67.40761496
1313,66.09757603
1314,67.61221973
1315,66.246099
1316,67.72763125
1317,69.0442107
1318,78.46205292
1319,70.61624345
1320,70.4044365
1321,67.87176723
1322,70.85092011
1323,67.90334035
1324,74.72413903
1325,68.38330719
1326,75.75344577
1327,71.02654346
1328,70.75264698
1329,76.29418413
1330,69.60127796
1331,69.5666933
1332,69.58020822
1333,65.82778663
1334,67.79621437
1335,68.39010874
1336,64.92242306
1337,68.4445619
1338,72.67399365
1339,66.05396364
1340,61.31079843
1341,68.27458073
1342,75.26320153
1343,66.47024572
1344,66.52529411
1345,67.75032988
1346,71.77574885
1347,68.99744011
1348,68.30593359
1349,73.96449337
1350,68.75199052
1351,73.57328408
1352,66.92880701
1353,69.3517876
1354,67.01748632
1355,72.06059237
1356,67.87775112
1357,63.94327605
1358,66.12013432
1359,73.81524583
1360,64.7552066
1361,67.01471757
1362,70.8786331
1363,67.41315186
1364,66.93465049
1365,64.68023132
1366,67.32181711
1367,68.30102218
1368,73.80302454
1369,66.25522505
1370,67.70560322
1371,65.85420481
1372,71.80691042
1373,65.34320327
1374,67.96856544
1375,75.15541009
1376,63.4089479
1377,65.10205207
1378,67.72695642
1379,72.3106346
1380,69.44325517
1381,64.87680275
1382,66.97515201
1383,66.90883737
1384,68.12757693
1385,70.38792495
1386,70.50592738
1387,69.7695676
1388,68.4078482
1389,67.29401786
1390,68.22582277
1391,67.53354038
1392,74.40648137
1393,68.99844693
1394,68.34236491
1395,69.00216528
1396,64.83380413
1397,73.06329334
1398,71.6016965
1399,70.25225274
1400,71.01573094
1401,69.36857659
1402,64.12569658
1403,70.53457828
1404,63.39905918
1405,71.40971655
1406,69.87714736
1407,66.87536305
1408,71.25013608
1409,73.57397189
1410,68.1679352
1411,73.57508303
1412,69.89540376
1413,64.87941808
1414,72.03304466
1415,67.40575512
1416,67.62937651
1417,69.55037638
1418,66.3040377
1419,68.69746059
1420,70.55404673
1421,66.3401
1422,68.36806631
1423,72.36993359
1424,67.19215164
1425,67.53165705
1426,68.61863098
1427,68.55795078
1428,70.30017896
1429,68.90485109
1430,69.38201738
1431,72.61132729
1432,67.56586373
1433,69.23640106
1434,70.06209615
1435,69.3049776
1436,74.6870926
1437,67.55419805
1438,67.0478396
1439,72.74220916
1440,68.35616535
1441,67.09221709
1442,74.20921595
1443,60.82027054
1444,69.63396978
1445,67.73061112
1446,69.79008942
1447,69.98995301
1448,64.43737535
1449,64.80354222
1450,69.5595272
1451,68.00260444
1452,70.49137249
1453,74.05384613
1454,71.8139753
1455,67.27161533
1456,67.59189464
1457,62.29469492
1458,71.9548678
1459,68.41482047
1460,69.5659947
1461,71.08906207
1462,72.12882568
1463,72.54132659
1464,64.72961551
1465,70.95948939
1466,70.73206043
1467,66.35154132
1468,70.67837617
1469,66.85487891
1470,70.17260936
1471,71.61500072
1472,70.24281599
1473,67.84616021
1474,72.08851042
1475,68.88689528
1476,69.73544217
1477,69.33034652
1478,68.56098755
1479,68.63079652
1480,74.09309741
1481,72.37867503
1482,68.41525159
1483,68.61092192
1484,65.05658853
1485,75.57243874
1486,70.34093646
1487,73.42450966
1488,73.27944485
1489,65.35188896
1490,74.68636681
1491,68.95528009
1492,69.72685973
1493,66.93862649
1494,73.9953112
1495,70.53420182
1496,72.77160282
1497,69.63316169
1498,69.75003243
1499,66.66110311
1500,68.87542383
1501,67.90180866
1502,71.97052605
1503,75.46499263
1504,63.66468751
1505,69.10480344
1506,71.05277859
1507,75.69861825
1508,71.14078856
1509,69.92281015
1510,67.78060168
1511,67.98597514
1512,70.76175245
1513,65.63599729
1514,73.85366268
1515,71.79202206
1516,62.16896926
1517,64.80718895
1518,62.75801917
1519,69.0014984
1520,69.7190933
1521,67.55930056
1522,73.27818363
1523,69.77275692
1524,70.88614442
1525,67.52111716
1526,71.05214851
1527,70.37853898
1528,70.7986267
1529,69.44720978
1530,65.09066143
1531,72.61840852
1532,68.9686796
1533,66.54078935
1534,75.81904028
1535,72.27951671
1536,66.85411068
1537,63.648144
1538,68.37997614
1539,69.6329393
1540,72.70460442
1541,73.73792828
1542,65.93443088
1543,66.62775023
1544,68.46982408
1545,73.45918414
1546,63.18364112
1547,67.94057835
1548,74.70961248
1549,64.63837415
1550,71.19831618
1551,67.39601985
1552,67.36755359
1553,70.83715856
1554,68.51599909
1555,71.14104788
1556,67.19815896
1557,70.71675037
1558,69.18482947
1559,73.4461872
1560,71.6499171
1561,69.94498603
1562,74.6976372
1563,67.8676652
1564,71.69086893
1565,72.20088736
1566,68.09887366
1567,66.57488673
1568,70.19076916
1569,76.45657808
1570,66.14169711
1571,65.92474109
1572,71.84804499
1573,69.11765738
1574,73.35843664
1575,69.05262823
1576,71.86584525
1577,71.85748745
1578,60.79888561
1579,69.04386662
1580,68.30888615
1581,70.99273457
1582,71.94240892
1583,69.94155395
1584,71.91211901
1585,71.00788826
1586,72.28192835
1587,66.27613841
1588,68.24844296
1589,72.36749214
1590,67.49557515
1591,70.75219758
1592,71.66855705
1593,71.52296431
1594,66.07995899
1595,70.47416139
1596,70.95044123
1597,66.62843544
1598,65.26460446
1599,69.72520733
1600,71.85372209
1601,66.96893592
1602,69.23076764
1603,65.25367085
1604,72.69525855
1605,72.81390651
1606,66.57751567
1607,62.58697166
1608,67.76782003
1609,68.48270751
1610,67.72801739
1611,76.61754594
1612,73.57529577
1613,67.65084421
1614,69.75483418
1615,65.71059987
1616,68.76890241
1617,70.69889553
1618,69.20806784
1619,74.63382727
1620,70.35461686
1621,68.11567166
1622,71.0961131
1623,69.98313746
1624,65.27156257
1625,67.68008391
1626,74.06743152
1627,68.75899269
1628,69.25237481
1629,68.80593452
1630,67.74549287
1631,71.47138723
1632,70.65523058
1633,68.36897984
1634,71.46975833
1635,69.37803726
1636,74.45849777
1637,72.27855615
1638,73.07418054
1639,68.10921459
1640,67.42796158
1641,70.82143149
1642,67.24069882
1643,71.22362744
1644,65.79604992
1645,64.52084746
1646,67.47703124
1647,71.35662808
1648,68.17630646
1649,67.47309881
1650,65.65692057
1651,67.70035802
1652,62.20882862
1653,67.44508051
1654,69.57909023
1655,69.92624123
1656,68.8610815
1657,70.94349959
1658,71.57472336
1659,66.50289891
1660,69.01116064
1661,68.06849494
1662,70.41995611
1663,71.22182822
1664,70.18570099
1665,66.48159749
1666,70.38920071
